anhui-agricultural-university-logo-512px.png,安徽农业大学.png
anhui-communications-vocational--technical-college-logo-512px.png,安徽交通职业技术学院.png
anhui-jianzhu-university-logo-512px.png,安徽建筑大学.png
anhui-normal-university-logo-512px.png,安徽师范大学.png
anhui-polytechnic-university-logo-512px.png,安徽工程大学.png
anhui-university-logo-512px.png,安徽大学.png
anhui-university-of-chinese-medicine-logo-512px.png,安徽中医药大学.png
anhui-university-of-science--technology-logo-512px.png,安徽科技大学.png
anhui-university-of-technology-logo-512px.png,安徽工业大学.png
ankang-university-logo-512px.png,安康学院.png
anqing-vocational--technical-college-logo-512px.png,安庆职业技术学院.png
anshan-normal-university-logo-512px.png,鞍山师范学院.png
baicheng-normal-university-logo-512px.png,白城师范学院.png
baoding-university-logo-512px.png,保定学院.png
baoding-vocational-and-technical-college-logo-512px.png,保定职业技术学院.png
baoji-university-of-arts-and-sciences-logo-512px.png,宝鸡文理学院.png
beihai-college-of-beihang-university-logo-512px.png,北海学院.png
beihang-university-logo-512px.png,北京航空航天大学.png
beihua-university-logo-512px.png,北华大学.png
beijing-city-university-logo-512px.png,北京城市学院.png
beijing-dance-academy-logo-512px.png,北京舞蹈学院.png
beijing-electronic-science-and-technology-institute-logo-512px.png,北京电子科技学院.png
beijing-film-academy-logo-512px.png,北京电影学院.png
beijing-foreign-studies-university-logo-512px.png,北京外国语大学.png
beijing-forestry-university-logo-512px.png,北京林业大学.png
beijing-information-science--technology-university-logo-512px.png,北京信息科技大学.png
beijing-information-technology-college-logo-512px.png,北京信息技术职业学院.png
beijing-institute-of-fashion-technology-logo-512px.png,北京服装学院.png
beijing-institute-of-graphic-communication-logo-512px.png,北京印刷学院.png
beijing-institute-of-petrochemical-technology-logo-512px.png,北京石油化工学院.png
beijing-institute-of-technology-logo-512px.png,北京理工大学.png
beijing-international-studies-university-logo-512px.png,北京第二外国语学院.png
beijing-jiaotong-university-logo-512px.png,北京交通大学.png
beijing-jiaotong-vocational-technical-college-logo-512px.png,北京交通职业技术学院.png
beijing-language-and-culture-university-logo-512px.png,北京语言大学.png
beijing-normal-university-hong-kong-baptist-university-united-international-college-logo-512px.png,北京师范大学-香港浸会大学联合国际学院.png
beijing-normal-university-logo-512px.png,北京师范大学.png
beijing-police-college-logo-512px.png,北京警察学院.png
beijing-polytechnic-college-logo-512px.png,北京工业职业技术学院.png
beijing-sport-university-logo-512px.png,北京体育大学.png
beijing-technology-and-business-university-logo-512px.png,北京工商大学.png
beijing-union-university-logo-512px.png,北京联合大学.png
beijing-university-of-agriculture-logo-512px.png,北京农学院.png
beijing-university-of-chemical-technology-logo-512px.png,北京化工大学.png
beijing-university-of-chinese-medicine-logo-512px.png,北京中医药大学.png
beijing-university-of-civil-engineering-and-architecture-logo-512px.png,北京建筑大学.png
beijing-university-of-posts-and-telecommunications-logo-512px.png,北京邮电大学.png
beijing-university-of-technology-logo-512px.png,北京工业大学.png
beijing-wuzi-university-logo-512px.png,北京物资学院.png
beijing-youth-politics-college-logo-512px.png,北京青年政治学院.png
bohai-university-logo-512px.png,渤海大学.png
cangzhou-normal-university-logo-512px.png,沧州师范学院.png
canvard-college-beijing-technology-and-business-university-logo-512px.png,北京工商大学嘉华学院.png
capital-medical-university-logo-512px.png,首都医科大学.png
capital-normal-university-logo-512px.png,首都师范大学.png
capital-university-of-economics-and-business-logo-512px.png,首都经济贸易大学.png
capital-university-of-physical-education-and-sports-logo-512px.png,首都体育学院.png
central-academy-of-fine-arts-logo-512px.png,中央美术学院.png
central-china-normal-university-logo-512px.png,华中师范大学.png
central-conservatory-of-music-logo-512px.png,中央音乐学院.png
central-south-university-logo-512px.png,中南大学.png
central-south-university-of-forestry-and-technology-logo-512px.png,中南林业科技大学.png
central-university-of-finance-and-economics-logo-512px.png,中央财经大学.png
century-college-beijing-university-of-posts-and-telecommunications-logo-512px.png,北京邮电大学世纪学院.png
changan-university-logo-512px.png,长安大学.png
changchun-institute-of-technology-logo-512px.png,长春工程学院.png
changchun-normal-university-logo-512px.png,长春师范大学.png
changchun-university-logo-512px.png,长春大学.png
changchun-university-of-chinese-medicine-logo-512px.png,长春中医药大学.png
changchun-university-of-science-and-technology-logo-512px.png,长春理工大学.png
changchun-university-of-technology-logo-512px.png,长春工业大学.png
changsha-university-of-science--technology-logo-512px.png,长沙理工大学.png
changzhi-medical-college-logo-512px.png,长治医学院.png
changzhou-university-logo-512px.png,常州大学.png
chaohu-university-logo-512px.png,巢湖学院.png
chengde-medical-university-logo-512px.png,承德医学院.png
chengdu-medical-college-logo-512px.png,成都医学院.png
chengdu-sport-university-logo-512px.png,成都体育学院.png
chengdu-university-of-information-technology-logo-512px.png,成都信息工程大学.png
chengdu-university-of-tcm-logo-512px.png,成都中医药大学.png
chengdu-university-of-technology-logo-512px.png,成都理工大学.png
chengdu-vocational-and-technical-college-of-industry-logo-512px.png,成都工业职业技术学院.png
chifeng-university-logo-512px.png,赤峰学院.png
china-academy-of-art-logo-512px.png,中国美术学院.png
china-agricultural-university-logo-512px.png,中国农业大学.png
china-conservatory-of-music-logo-512px.png,中国音乐学院.png
china-fire-and-rescue-institute-logo-512px.png,中国消防救援学院.png
china-foreign-affairs-university-logo-512px.png,外交学院.png
china-jiliang-university-logo-512px.png,中国计量大学.png
china-medical-university-logo-512px.png,中国医科大学.png
china-pharmaceutical-university-logo-512px.png,中国药科大学.png
china-three-gorges-university-logo-512px.png,三峡大学.png
china-university-of-geosciences-beijing-logo-512px.png,中国地质大学（北京）.png
china-university-of-geosciences-logo-512px.png,中国地质大学.png
china-university-of-labor-relations-logo-512px.png,中国劳动关系学院.png
china-university-of-mining-and-technology-beijing-logo-512px.png,中国矿业大学（北京）.png
china-university-of-mining-and-technology-logo-512px.png,中国矿业大学.png
china-university-of-petroleum-beijing-logo-512px.png,中国石油大学（北京）.png
china-university-of-petroleum-logo-512px.png,中国石油大学.png
china-university-of-political-science-and-law-logo-512px.png,中国政法大学.png
china-womens-university-logo-512px.png,中华女子学院.png
china-youth-university-of-political-studies-logo-512px.png,中国青年政治学院.png
chongqing-jiaotong-university-logo-512px.png,重庆交通大学.png
chongqing-medical-university-logo-512px.png,重庆医科大学.png
chongqing-normal-university-logo-512px.png,重庆师范大学.png
chongqing-technology-and-business-university-logo-512px.png,重庆工商大学.png
chongqing-university-logo-512px.png,重庆大学.png
chongqing-university-of-arts-and-sciences-logo-512px.png,重庆文理学院.png
chongqing-university-of-posts-and-telecommunications-logo-512px.png,重庆邮电大学.png
chongqing-university-of-technology-logo-512px.png,重庆理工大学.png
chuzhou-university-logo-512px.png,滁州学院.png
city-university-of-hong-kong-dongguan-logo-512px.png,香港城市大学（东莞）.png
civil-aviation-university-of-china-logo-512px.png,中国民航大学.png
communication-university-of-china-logo-512px.png,中国传媒大学.png
communication-university-of-zhejiang-logo-512px.png,浙江传媒学院.png
dali-university-logo-512px.png,大理大学.png
dalian-art-college-logo-512px.png,大连艺术学院.png
dalian-jiaotong-university-logo-512px.png,大连交通大学.png
dalian-maritime-university-logo-512px.png,大连海事大学.png
dalian-medical-university-logo-512px.png,大连医科大学.png
dalian-minzu-university-logo-512px.png,大连民族大学.png
dalian-ocean-university-logo-512px.png,大连海洋大学.png
dalian-polytechnic-university-logo-512px.png,大连工业大学.png
dalian-university-logo-512px.png,大连大学.png
dalian-university-of-finance-and-economics-logo-512px.png,大连财经大学.png
dalian-university-of-science-and-technology-logo-512px.png,大连科技大学.png
dalian-university-of-technology-logo-512px.png,大连理工大学.png
daqing-normal-university-logo-512px.png,大庆师范学院.png
dongbei-university-of-finance--economics-logo-512px.png,东北财经大学.png
dongguan-polytechnic-logo-512px.png,东莞理工学院.png
dongguan-university-of-technology-logo-512px.png,东莞理工大学.png
donghua-university-logo-512px.png,东华大学.png
east-china-jiaotong-university-logo-512px.png,华东交通大学.png
east-china-normal-university-logo-512px.png,华东师范大学.png
east-china-university-of-political-science-and-law-logo-512px.png,华东政法大学.png
east-china-university-of-science-and-technology-logo-512px.png,华东理工大学.png
east-china-university-of-technology-logo-512px.png,华东工业大学.png
eastern-liaoning-university-logo-512px.png,辽东学院.png
fudan-university-logo-512px.png,复旦大学.png
fujian-agriculture-and-forestry-university-logo-512px.png,福建农林大学.png
fujian-business-university-logo-512px.png,福建商学院.png
fujian-medical-university-logo-512px.png,福建医科大学.png
fujian-normal-university-logo-512px.png,福建师范大学.png
fujian-university-of-technology-logo-512px.png,福建理工大学.png
fuyang-normal-university-logo-512px.png,阜阳师范大学.png
fuzhou-university-logo-512px.png,福州大学.png
gannan-medical-university-logo-512px.png,赣南医学院.png
gannan-normal-university-logo-512px.png,赣南师范大学.png
gansu-agricultural-university-logo-512px.png,甘肃农业大学.png
gengdan-institute-of-beijing-university-of-technology-logo-512px.png,北京工业大学耿丹学院.png
guangdong-ocean-university-logo-512px.png,广东海洋大学.png
guangdong-pharmaceutical-university-logo-512px.png,广东药科大学.png
guangdong-polytechnic-normal-university-logo-512px.png,广东技术师范大学.png
guangdong-polytechnic-of-water-resources-and-electric-engineering-logo-512px.png,广东水利电力职业技术学院.png
guangdong-university-of-finance-and-economics-logo-512px.png,广东财经大学.png
guangdong-university-of-finance-logo-512px.png,广东金融学院.png
guangdong-university-of-foreign-studies-logo-512px.png,广东外语外贸大学.png
guangdong-university-of-technology-logo-512px.png,广东工业大学.png
guangxi-medical-university-logo-512px.png,广西医科大学.png
guangxi-normal-university-logo-512px.png,广西师范大学.png
guangxi-transport-vocational-and-technical-college-logo-512px.png,广西交通职业技术学院.png
guangxi-university-logo-512px.png,广西大学.png
guangxi-university-of-finance-and-economics-logo-512px.png,广西财经大学.png
guangxi-university-of-science-and-technology-logo-512px.png,广西科技大学.png
guangxi-vocational-normal-university-logo-512px.png,广西职业师范学院.png
guangzhou-academy-of-fine-arts-logo-512px.png,广州美术学院.png
guangzhou-college-of-technology-and-business-logo-512px.png,广州工商学院.png
guangzhou-university-logo-512px.png,广州大学.png
guangzhou-university-of-chinese-medicine-logo-512px.png,广州中医药大学.png
guilin-university-of-aerospace-technology-logo-512px.png,桂林航天工业学院.png
guilin-university-of-electronic-technology-logo-512px.png,桂林电子科技大学.png
guilin-university-of-technology-logo-512px.png,桂林理工大学.png
guizhou-medical-university-logo-512px.png,贵州医科大学.png
guizhou-minzu-university-logo-512px.png,贵州民族大学.png
guizhou-normal-university-logo-512px.png,贵州师范大学.png
guizhou-university-logo-512px.png,贵州大学.png
guizhou-university-of-finance-and-economics-logo-512px.png,贵州财经大学.png
hainan-university-logo-512px.png,海南大学.png
handan-university-logo-512px.png,邯郸学院.png
hangzhou-dianzi-university-logo-512px.png,杭州电子科技大学.png
hangzhou-medical-college-logo-512px.png,杭州医学院.png
hangzhou-normal-university-logo-512px.png,杭州师范大学.png
hangzhou-polytechnic-logo-512px.png,杭州职业技术学院.png
harbin-engineering-university-logo-512px.png,哈尔滨工程大学.png
harbin-institute-of-technology-logo-512px.png,哈尔滨工业大学.png
harbin-medical-university-logo-512px.png,哈尔滨医科大学.png
harbin-normal-university-logo-512px.png,哈尔滨师范大学.png
harbin-sport-university-logo-512px.png,哈尔滨体育学院.png
harbin-university-logo-512px.png,哈尔滨学院.png
harbin-university-of-commerce-logo-512px.png,哈尔滨商业大学.png
harbin-university-of-science-and-technology-logo-512px.png,哈尔滨理工大学.png
hebei-academy-of-fine-arts-logo-512px.png,河北美术学院.png
hebei-agricultural-university-logo-512px.png,河北农业大学.png
hebei-finance-university-logo-512px.png,河北金融学院.png
hebei-geo-university-logo-512px.png,河北地质大学.png
hebei-institute-of-communications-logo-512px.png,河北交通职业技术学院.png
hebei-medical-university-logo-512px.png,河北医科大学.png
hebei-normal-university-for-nationalities-logo-512px.png,河北民族师范学院.png
hebei-normal-university-logo-512px.png,河北师范大学.png
hebei-normal-university-of-science--technology-logo-512px.png,河北科技师范学院.png
hebei-north-university-logo-512px.png,河北北方学院.png
hebei-sport-university-logo-512px.png,河北体育学院.png
hebei-university-logo-512px.png,河北大学.png
hebei-university-of-architecture-logo-512px.png,河北建筑工程学院.png
hebei-university-of-economics-and-business-logo-512px.png,河北经贸大学.png
hebei-university-of-environmental-engineering-logo-512px.png,河北环境工程学院.png
hebei-university-of-science-and-technology-logo-512px.png,河北科技大学.png
hebei-university-of-technology-logo-512px.png,河北工业大学.png
hebei-university-of-water-resources-and-electric-engineering-logo-512px.png,河北水利电力学院.png
hefei-university-logo-512px.png,合肥学院.png
hefei-university-of-technology-logo-512px.png,合肥工业大学.png
heilongjiang-bayi-agricultural-university-logo-512px.png,黑龙江八一农垦大学.png
heilongjiang-university-logo-512px.png,黑龙江大学.png
heilongjiang-university-of-chinese-medicine-logo-512px.png,黑龙江中医药大学.png
heilongjiang-university-of-science-and-technology-logo-512px.png,黑龙江科技大学.png
henan-normal-university-logo-512px.png,河南师范大学.png
henan-polytechnic-logo-512px.png,河南职业技术学院.png
henan-polytechnic-university-logo-512px.png,河南理工大学.png
henan-university-logo-512px.png,河南大学.png
henan-university-of-chinese-medicine-logo-512px.png,河南中医药大学.png
henan-university-of-economics-and-law-logo-512px.png,河南财经政法大学.png
henan-university-of-engineering-logo-512px.png,河南工程学院.png
henan-university-of-science-and-technology-logo-512px.png,河南科技大学.png
henan-university-of-technology-logo-512px.png,河南工业大学.png
hetao-college-logo-512px.png,河套学院.png
hohai-university-logo-512px.png,河海大学.png
huaibei-normal-university-logo-512px.png,淮北师范大学.png
huainan-normal-university-logo-512px.png,淮南师范学院.png
huanggang-normal-university-logo-512px.png,黄冈师范学院.png
huanghe-jiaotong-university-logo-512px.png,黄河交通学院.png
huangshan-university-logo-512px.png,黄山学院.png
huaqiao-university-logo-512px.png,华侨大学.png
huazhong-agricultural-university-logo-512px.png,华中农业大学.png
huazhong-university-of-science-and-technology-logo-512px.png,华中科技大学.png
hubei-institute-of-fine-arts-logo-512px.png,湖北美术学院.png
hubei-minzu-university-logo-512px.png,湖北民族大学.png
hubei-normal-university-logo-512px.png,湖北师范大学.png
hubei-polytechnic-university-logo-512px.png,湖北理工学院.png
hubei-university-logo-512px.png,湖北大学.png
hubei-university-of-chinese-medicine-logo-512px.png,湖北中医药大学.png
hubei-university-of-technology-logo-512px.png,湖北工业大学.png
hulunbuir-university-logo-512px.png,呼伦贝尔学院.png
